"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","Rev","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"61FL.75T6511-1.25",="6061-T6511 Flat Bar 3/4"" x 1-1/4"" x 144""","2,964.390","2964.39","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61756511125",="61FL75T6511125","","","",""
"61FL.75T6511-1.5",="6061-T6511 Flat Bar 3/4"" x 1-1/2"" x 144""","318.276","318.276","LB","0.000","0","2,000.000","2000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651115",="61FL75T651115","","","",""
"61FL.75T6511-1.75",="6061-T6511 Flat Bar 3/4"" x 1-3/4"" x 144""","1,271.040","1271.04","LB","449.694","449.694","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61756511175",="61FL75T6511175","","","",""
"61FL.75T6511-10",="6061-T6511 Flat Bar 3/4"" x 10""x 144""","7,566.400","7566.4","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651110",="61FL75T651110","","","",""
"61FL.75T6511-12",="6061-T6511 Flat Bar 3/4"" x 12"" x 144""","6,025.900","6025.9","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651112",="61FL75T651112","","","",""
"61FL.75T6511-2",="6061-T6511 Flat Bar 3/4"" x 2"" x 144""","6,325.131","6325.131","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565112",="61FL75T65112","","","",""
"61FL.75T6511-2.25",="6061-T6511 Flat Bar 3/4"" x 2-1/4"" x 144""","6,261.629","6261.629","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61756511225",="61FL75T6511225","","","",""
"61FL.75T6511-2.5",="6061-T6511 Flat Bar 3/4"" x 2-1/2"" x 144""","9,732.883","9732.883","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651125",="61FL75T651125","","","",""
"61FL.75T6511-3",="6061-T6511 Flat Bar 3/4"" x 3"" x 144""","6,195.861","6195.861","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565113",="61FL75T65113","","","",""
"61FL.75T6511-3.5",="6061-T6511 Flat Bar 3/4"" x 3-1/2"" x 144""","3,670.834","3670.834","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651135",="61FL75T651135","","","",""
"61FL.75T6511-4",="6061-T6511 Flat Bar 3/4"" x 4"" x 144""","5,621.022","5621.022","LB","0.000","0","3,024.000","3024","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565114",="61FL75T65114","","","",""
"61FL.75T6511-4.5",="6061-T6511 Flat Bar 3/4"" x 4-1/2"" x 144""","6,931.460","6931.46","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6175651145",="61FL75T651145","","","",""
"61FL.75T6511-5",="6061-T6511 Flat Bar 3/4"" x 5"" x 144""","8,574.501","8574.501","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565115",="61FL75T65115","","","",""
"61FL.75T6511-6",="6061-T6511 Flat Bar 3/4"" x 6"" x 144""","3,343.037","3343.037","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565116",="61FL75T65116","","","",""
"61FL.75T6511-7",="6061-T6511 Flat Bar 3/4"" x 7"" x 144""","1,674.470","1674.47","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565117",="61FL75T65117","","","",""
"61FL.75T6511-8",="6061-T6511 Flat Bar 3/4"" x 8"" x 144""","5,392.697","5392.697","LB","7.336","7.336","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="617565118",="61FL75T65118","","","",""
"61FL.875T6511-3",="6061-T6511 Flat Bar 7/8"" x 3"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6187565113",="61FL875T65113","","","",""
"61FL.875T6511-6",="6061-T6511 Flat Bar 7/8"" x 6"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6187565116",="61FL875T65116","","","",""
"61FL.875T6511-8",="6061-T6511 Flat Bar 7/8"" x 8"" x 144""","2,209.479","2209.479","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6187565118",="61FL875T65118","","","",""
"61FL1.063T6511-12",="6061-T6511 Flat Bar 1-1/16"" x 12"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611063651112",="61FL1063T651112","","","",""
"61FL1.125T6511-4",="6061-T6511 Flat Bar 1-1/8"" x 4"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61112565114",="61FL1125T65114","","","",""
"61FL1.125T6511-6",="6061-T6511 Flat Bar 1-1/8"" x 6"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61112565116",="61FL1125T65116","","","",""
"61FL1.125T6511-8",="6061-T6511 Flat Bar 1-1/8"" x 8"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61112565118",="61FL1125T65118","","","",""
"61FL1.25T6511-1.5",="6061-T6511 Flat Bar 1-1/4"" x 1-1/2"" x 144""","4,772.248","4772.248","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61125651115",="61FL125T651115","","","",""
"61FL1.25T6511-1.75",="6061-T6511 Flat Bar 1-1/4"" x 1-3/4"" x 144""","1,646.307","1646.307","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611256511175",="61FL125T6511175","","","",""
"61FL1.25T6511-12",="6061-T6511 Flat Bar 1-1/4"" x 12"" x 144""","1,740.022","1740.022","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61125651112",="61FL125T651112","","","",""
"61FL1.25T6511-2",="6061-T6511 Flat Bar 1-1/4"" x 2"" x 144""","3,273.713","3273.713","LB","528.333","528.333","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565112",="61FL125T65112","","","",""
"61FL1.25T6511-2.25",="6061 T6511 Flat Bar 1-1/4"" x 2-1/4"" x 144""","1,217.000","1217","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611256511225",="61FL125T6511225","","","",""
"61FL1.25T6511-2.5",="6061-T6511 Flat Bar 1-1/4"" x 2-1/2"" x 144""","3,299.570","3299.57","LB","440.399","440.399","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61125651125",="61FL125T651125","","","",""
"61FL1.25T6511-3",="6061-T6511 Flat Bar 1-1/4"" x 3"" x 144""""","6,559.535","6559.535","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565113",="61FL125T65113","","","",""
"61FL1.25T6511-3.5",="6061-T6511 Flat Bar 1-1/4"" x 3-1/2"" x 144""","5,085.864","5085.864","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61125651135",="61FL125T651135","","","",""
"61FL1.25T6511-4",="6061-T6511 Flat Bar 1-1/4"" x 4"" x 144""","2,948.087","2948.087","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565114",="61FL125T65114","","","",""
"61FL1.25T6511-4.5",="6061-T6511 Flat Bar 1-1/4"" x 4-1/2"" x 144""","3,014.409","3014.409","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61125651145",="61FL125T651145","","","",""
"61FL1.25T6511-5",="6061-T6511 Flat Bar 1-1/4"" x 5"" x 144""","4,557.054","4557.054","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565115",="61FL125T65115","","","",""
"61FL1.25T6511-6",="6061-T6511 Flat Bar 1-1/4"" x 6"" x 144""","14,483.902","14483.902","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565116",="61FL125T65116","","","",""
"61FL1.25T6511-8",="6061-T6511 Flat Bar 1-1/4"" x 8"" x 144""","12,412.084","12412.084","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6112565118",="61FL125T65118","","","",""
"61FL1.52T6511-8","6061-T6511 Flat Bar 1.52 x 8 x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115265118",="61FL152T65118","","","",""
"61FL1.5T6511-1.75",="6061 T6511 Flat Bar 1-1/2"" x 1-3/4"" x 144""","2,880.223","2880.223","LB","1,698.842","1698.842","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61156511175",="61FL15T6511175","","","",""
"61FL1.5T6511-10",="6061-T6511 Flat Bar 1-1/2"" x 10"" x 144""","2,160.987","2160.987","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651110",="61FL15T651110","","","",""
"61FL1.5T6511-12",="6061-T6511 Flat Bar 1-1/2"" x 12"" x 144""","1,256.895","1256.895","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651112",="61FL15T651112","","","",""
"61FL1.5T6511-2",="6061-T6511 Flat Bar 1-1/2"" x 2"" x 144""","2,675.015","2675.015","LB","1,404.761","1404.761","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565112",="61FL15T65112","","","",""
"61FL1.5T6511-2.5",="6061-T6511 Flat Bar 1-1/2"" x 2-1/2"" x 144""","3,352.475","3352.475","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651125",="61FL15T651125","","","",""
"61FL1.5T6511-3",="6061-T6511 Flat Bar 1-1/2"" x 3"" x 144""","7,476.825","7476.825","LB","2,843.938","2843.938","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565113",="61FL15T65113","","","",""
"61FL1.5T6511-3.5",="6061-T6511 Flat Bar 1-1/2"" x 3-1/2"" x 144""","8,516.758","8516.758","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651135",="61FL15T651135","","","",""
"61FL1.5T6511-4",="6061-T6511 Flat Bar 1-1/2"" x 4"" x 144""","5,450.069","5450.069","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565114",="61FL15T65114","","","",""
"61FL1.5T6511-5",="6061-T6511 Flat Bar 1-1/2"" x 5"" x 144""","9,365.981","9365.981","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565115",="61FL15T65115","","","",""
"61FL1.5T6511-5.5",="6061-T6511 Flat Bar 1-1/2"" x 5-1/2"" x 144""","7,621.601","7621.601","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651155",="61FL15T651155","","","",""
"61FL1.5T6511-6",="6061-T6511 Flat Bar 1-1/2"" x 6"" x 144""","11,114.873","11114.873","LB","2,502.338","2502.338","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565116",="61FL15T65116","","","",""
"61FL1.5T6511-7.5",="6061-T6511 Flat Bar 1-1/2"" x 7-1/2"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6115651175",="61FL15T651175","","","",""
"61FL1.5T6511-8",="6061-T6511 Flat Bar 1-1/2"" x 8"" x 144""","2,141.995","2141.995","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611565118",="61FL15T65118","","","",""
"61FL1.75T6511-12",="6061-T6511 Flat Bar 1-3/4"" x 12"" x 144""","0.980","0.98","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61175651112",="61FL175T651112","","","",""
"61FL1.75T6511-2",="6061-T6511 Flat Bar 1-3/4"" x 2"" x 144""","2,397.766","2397.766","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6117565112",="61FL175T65112","","","",""
"61FL1.75T6511-2.5",="6061-T6511 Flat Bar 1-3/4"" x 2-1/2"" x 144""","860.531","860.531","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61175651125",="61FL175T651125","","","",""
"61FL1.75T6511-3",="6061-T6511 Flat Bar 1-3/4"" x 3"" x 144""","17,573.554","17573.554","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6117565113",="61FL175T65113","","","",""
"61FL1.75T6511-3.5",="6061-T6511 Flat Bar 1-3/4"" x 3-1/2"" x 144""","7,725.369","7725.369","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61175651135",="61FL175T651135","","","",""
"61FL1.75T6511-4",="6061-T6511 Flat Bar 1-3/4"" x 4"" x 144""","19,407.206","19407.206","LB","7,805.892","7805.892","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6117565114",="61FL175T65114","","","",""
"61FL1.75T6511-5",="6061-T6511 Flat Bar 1-3/4"" x 5"" x 144""","7,293.508","7293.508","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6117565115",="61FL175T65115","","","",""
"61FL1.75T6511-6",="6061-T6511 Flat Bar 1-3/4"" x 6"" x 144""","8,286.582","8286.582","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6117565116",="61FL175T65116","","","",""
"61FL1T6511-1.25",="6061-T6511 Flat Bar 1"" x 1-1/4"" x 144""","2,602.305","2602.305","LB","810.975","810.975","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6116511125",="61FL1T6511125","","","",""
"61FL1T6511-1.5",="6061-T6511 Flat Bar 1"" x 1-1/2"" x 144""","0.000","0","LB","280.195","280.195","4,000.000","4000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651115",="61FL1T651115","","","",""
"61FL1T6511-1.75",="6061-T6511 Flat Bar 1"" x 1-3/4"" x 144""","1,631.623","1631.623","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6116511175",="61FL1T6511175","","","",""
="61FL1T6511-10",="6061-T6511 Flat Bar 1"" x 10"" x 144""","44.175","44.175","LB","0.000","0","4,000.000","4000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651110",="61FL1T651110","","","",""
="61FL1T6511-12",="6061-T6511 Flat Bar 1"" x 12"" x 144""","2,555.759","2555.759","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651112",="61FL1T651112","","","",""
="61FL1T6511-2",="6061-T6511 Flat Bar 1"" x 2"" x 144""","6,207.072","6207.072","LB","5,333.580","5333.58","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165112",="61FL1T65112","","","",""
"61FL1T6511-2.25",="6061-T6511 Flat Bar 1"" x 2-1/4"" x 144""","4,713.659","4713.659","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6116511225",="61FL1T6511225","","","",""
"61FL1T6511-2.5",="6061-T6511 Flat Bar 1"" x 2-1/2"" x 144""","156.962","156.962","LB","347.788","347.788","4,000.000","4000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651125",="61FL1T651125","","","",""
"61FL1T6511-2.75",="6061-T6511 Flat Bar 1"" x 2-3/4"" x 144""","2,438.000","2438","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6116511275",="61FL1T6511275","","","",""
="61FL1T6511-3",="6061-T6511 Flat Bar 1"" x 3"" x 144""","1,649.638","1649.638","LB","43.440","43.44","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165113",="61FL1T65113","","","",""
"61FL1T6511-3.5",="6061-T6511 Flat Bar 1"" x 3-1/2"" x 144""","3,919.638","3919.638","LB","603.185","603.185","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651135",="61FL1T651135","","","",""
="61FL1T6511-4",="6061-T6511 Flat Bar 1"" x 4"" x 144""","2,980.128","2980.128","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165114",="61FL1T65114","","","",""
"61FL1T6511-4.5",="6061-T6511 Flat Bar 1"" x 4-1/2"" x 144""","16,844.873","16844.873","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651145",="61FL1T651145","","","",""
="61FL1T6511-5",="6061-T6511 Flat Bar 1"" x 5"" x 144""","4,026.722","4026.722","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165115",="61FL1T65115","","","",""
"61FL1T6511-5.5",="6061-T6511 Flat Bar 1"" x 5-1/2"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="611651155",="61FL1T651155","","","",""
="61FL1T6511-6",="6061-T6511 Flat Bar 1"" x 6"" x 144""","4,031.340","4031.34","LB","183.288","183.288","4,000.000","4000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165116",="61FL1T65116","","","",""
="61FL1T6511-7",="6061 T6511 Flat Bar 1"" x 7"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165117",="61FL1T65117","","","",""
="61FL1T6511-8",="6061-T6511 Flat Bar 1"" x 8"" x 144""","6,894.637","6894.637","LB","231.780","231.78","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61165118",="61FL1T65118","","","",""
"61FL2.25T6511-3",="6061-T6511 Flat Bar 2-1/4"" x 3"" x 144""","6,277.861","6277.861","LB","30,186.000","30186","34,000.000","34000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6122565113",="61FL225T65113","","","",""
"61FL2.5T6511-3",="6061-T6511 Flat Bar 2-1/2"" x 3"" x 144""","10,053.905","10053.905","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612565113",="61FL25T65113","","","",""
"61FL2.5T6511-3.5",="6061-T6511 Flat Bar 2-1/2"" x 3-1/2"" x 144""","15,438.781","15438.781","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6125651135",="61FL25T651135","","","",""
"61FL2.5T6511-4",="6061-T6511 Flat Bar 2-1/2"" x 4"" x 144""","13,177.866","13177.866","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612565114",="61FL25T65114","","","",""
"61FL2.5T6511-5",="6061-T6511 Flat Bar 2-1/2"" x 5"" x 144""","5,512.835","5512.835","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612565115",="61FL25T65115","","","",""
"61FL2.5T6511-5.5",="6061-T6511 Flat Bar 2-1/2"" x 5-1/2"" x 144""","6,254.188","6254.188","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6125651155",="61FL25T651155","","","",""
"61FL2.5T6511-6",="6061-T6511 Flat Bar 2-1/2"" x 6"" x 144""","13,403.836","13403.836","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612565116",="61FL25T65116","","","",""
"61FL2.5T6511-6.5",="6061-T6511 Flat Bar 2-1/2"" x 6-1/2"" x 144""","2,540.053","2540.053","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6125651165",="61FL25T651165","","","",""
"61FL2.5T6511-8",="6061-T6511 Flat Bar 2-1/2"" x 8"" x 144""","630.289","630.289","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612565118",="61FL25T65118","","","",""
="61FL2T6511-10",="6061-T6511 Flat Bar 2"" x 10"" x 144""","2,006.522","2006.522","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612651110",="61FL2T651110","","","",""
="61FL2T6511-12",="6061-T6511 Flat Bar 2"" x 12"" x 144""","7,516.172","7516.172","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612651112",="61FL2T651112","","","",""
"61FL2T6511-2.25",="6061-T6511 Flat Bar 2"" x 2-1/4"" x 144""","3,892.199","3892.199","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="6126511225",="61FL2T6511225","","","",""
"61FL2T6511-2.5",="6061-T6511 Flat Bar 2"" x 2-1/2"" x 144""","5,392.388","5392.388","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612651125",="61FL2T651125","","","",""
="61FL2T6511-3",="6061-T6511 Flat Bar 2"" x 3"" x 144""","17,276.252","17276.252","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61265113",="61FL2T65113","","","",""
"61FL2T6511-3.5",="6061-T6511 Flat Bar 2"" x 3-1/2"" x 144""","96.400","96.4","LB","0.000","0","4,000.000","4000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="612651135",="61FL2T651135","","","",""
="61FL2T6511-4",="6061-T6511 Flat Bar 2"" x 4"" x 144""","3,004.176","3004.176","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="61265114",="61FL2T65114","","","",""
